NAVCOID	CAMPAIGN	LOCATION	BYEAR	EYEAR	TARGET	SUCCESS	LIMITED	FAILURE	ONGOING	NONVIOL	VIOL	REGCHANGE	FSELFDET	SECESSION	OTHER	DURATION	PARTICIPATION	PERCENTAGEPOPULARPARTICIPATION	REGVIOL	DEFECT	VIOLENTFLANK	VIOLSIM	REGAID	STATESUP
174.0	"Popular Democratic Army (UTO)"	"Tajikistan"	1992.0	1997.0	"Rakhmanov regime"	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1883.0	16000.0	0.002696198124726799	1.0	0.0		1.0	1.0	0.0
221.0	"communist rebels"	"Thailand"	1965.0	1982.0	"Thai government"	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	6361.0	12500.0	2.5614754098360657E-4	1.0	0.0		1.0	1.0	1.0
223.0	"student protests"	"Thailand"	1973.0	1973.0	"military dictatorship"	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	38.0	250000.0	0.00620347394540943	1.0	0.0	0.0	1.0	0.0	0.0
222.0	"Thai pro-democracy movement"	"Thailand"	1992.0	1992.0	"Suchinda regime"	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	75.0	200000.0	0.0034579415240649043	1.0	0.0	0.0	0.0	0.0	0.0
354.0	"Patani insurgency"	"Thailand"	2004.0	2014.0	"Thai Government"	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	3649.0	2001.0	2.8923218077898798E-5	1.0	0.0	0.0	0.0	0.0	0.0
30.0	"anti-Thaksin campaign"	"Thailand"	2005.0	2006.0	"Thaksin regime"	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	587.0	100000.0	0.0015191989373385738	1.0	1.0	0.0	0.0	0.0	0.0
283.0	"Anti-Military Government Campaign"	"Thailand"	2007.0	2007.0	"Military-installed government"	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	67.0	13000.0	1.9638763081210138E-4	1.0	0.0	0.0	1.0	0.0	0.0
284.0	"People's Alliance for Democracy Campaign"	"Thailand"	2008.0	2008.0	"People Power Party Government"	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	192.0	100000.0	0.0015027253426814872	1.0	0.0	1.0	1.0	0.0	0.0
324.0	"Red Shirt Campaign"	"Thailand"	2008.0	2010.0	"Abhisit Vejjajiva Government"	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	507.0	200000.0	0.0029758004337764776	1.0	0.0	1.0	1.0	0.0	0.0
308.0	"Civil Movement for Democracy"	"Thailand"	2013.0	2014.0	"Yingluck government"	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	188.0	180000.0	0.002630933830084822	1.0	1.0	1.0	0.0	0.0	0.0
227.0	"Tibetan independence movement"	"Tibet"	1987.0	1989.0	"Chinese occupation"	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	525.0	10000.0	8.92857142857143E-6	1.0	0.0	0.0	0.0	1.0	0.0
285.0	"Anti-Eyadema"	"Togo"	1991.0	1991.0	"Gen. Eyadame"	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	6.0	10000.0	0.0025758119410005122	1.0	0.0	0.0	0.0	0.0	0.0
286.0	"Togo anti-Gnassingbe/Coup Crisis"	"Togo"	2005.0	2005.0	"President Faure Gnassingbe Regime"	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	13.0	25000.0	0.004398877547214033	1.0	0.0	0.0	0.0	0.0	0.0
309.0	"Let's Save Togo (Anti-Gnassingbe)"	"Togo"	2012.0	2013.0	"President Faure Gnassingbe Regime"	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	345.0	20000.0	0.0028397199581766046	1.0	0.0	0.0	0.0	0.0	0.0
310.0	"Pro-Democracy Protests"	"Tonga"	2005.0	2006.0	"Government"	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	540.0	3000.0	0.029501716016481626	1.0	0.0	0.0	0.0	1.0	0.0
232.0	"Tunisian independence movement"	"Tunisia"	1952.0	1954.0	"French occupation"	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	925.0	1600.0	4.2336363999590393E-4	1.0	0.0		0.0	0.0	0.0
311.0	"Anti-Ben Ali Campaign (Jasmin Revolution)"	"Tunisia"	2010.0	2011.0	"Government (Ben Ali Regime)"	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	310.0	100000.0	0.009292413385647142	1.0	1.0	0.0	1.0	0.0	0.0
312.0	"Anti-Islamist Government Protests"	"Tunisia"	2013.0	2013.0	"Council negotiating end to political crisis"	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	153.0	2000000.0	0.17947025406168104	1.0	0.0	1.0	0.0	0.0	0.0
251.0	"Kurdish rebellion"	"Turkey"	1978.0	1999.0	"Turkish government"	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	5299.0	5000.0	8.027315219792868E-5	1.0	0.0		1.0	0.0	0.0
313.0	"Anti-Erdogan"	"Turkey"	2013.0	2014.0	"Erdogan government"	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	558.0	15000.0	1.9164070403582037E-4	1.0	0.0	0.0	0.0	0.0	0.0
46.0	"Buganda Tribe"	"Uganda"	1966.0	1966.0	"Uganda government"	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	9.0	1000.0	1.1573869120141739E-4	0.0	0.0		0.0	0.0	0.0
145.0	"National Resistance Army"	"Uganda"	1980.0	1986.0	"Okello regime"	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1927.0	9000.0	6.122448979591836E-4	1.0	1.0		0.0	0.0	0.0
124.0	"LRA"	"Uganda"	1986.0	2014.0	"Museveni government"	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	11219.0	4000.0	9.332067096255932E-5	1.0	0.0		0.0	1.0	0.0
398.0	"UPA"	"Uganda"	1987.0	1992.0	"Ugandan govt"	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1819.0	1500.0	8.07688026945765E-5	1.0	0.0		1.0	0.0	0.0
427.0	"ADF Insurgency"	"Uganda"	1996.0	2014.0	"Ugandan govt"	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	6257.0	4000.0	9.004413310584883E-5	1.0	0.0		1.0	1.0	0.0
287.0	"Students Union Protests"	"Ukraine"	1990.0	1990.0	"Masol Regime"	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	22.0	350000.0	0.00681331397080347	0.0	0.0	0.0	0.0	0.0	0.0
159.0	"Orange Revolution"	"Ukraine"	2000.0	2005.0	"Kuchma regime"	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1472.0	500000.0	0.010537052491380691	1.0	1.0	0.0	0.0	1.0	1.0
314.0	"Euromaidan"	"Ukraine"	2013.0	2014.0	"President Yanukovych"	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	94.0	1000000.0	0.022088734111656388	1.0	1.0	1.0	1.0	1.0	0.0
234.0	"Tupamaros"	"Uruguay"	1963.0	1972.0	"Uruguay government"	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	3184.0	3000.0	0.0010602482535944182	1.0	1.0		1.0	0.0	1.0
239.0	"Uruguay anti-military campaign"	"Uruguay"	1984.0	1985.0	"Military rule"	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	408.0	50000.0	0.01662084852755903	1.0	0.0	0.0	1.0	0.0	0.0
238.0	"Ukrainian rebellion"	"USSR"	1946.0	1951.0	"Communist regime"	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2190.0	50000.0	4.807692307692308E-4	1.0	0.0		1.0	0.0	0.0
19.0	"anti-Jimenez campaign"	"Venezuela"	1958.0	1958.0	"Jimenez dictatorship"	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	12.0	7200.0	0.0010311823823635732	1.0	1.0	0.0	0.0	1.0	0.0
34.0	"Armed Forces for National Liberation (FALN)"	"Venezuela"	1962.0	1965.0	"Betancourt regime"	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1337.0	2000.0	2.2056224625002826E-4	0.0	1.0		0.0	0.0	0.0
387.0	"Military Forces of Hugo Chavez"	"Venezuela"	1992.0	1992.0	"Government of Venezuela"	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	297.0	1400.0	6.73076923076923E-5	1.0	1.0		0.0	1.0	0.0
252.0	"anti-coup"	"Venezuela"	2002.0	2002.0	"anti-Chavez coup"	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	3.0	200000.0	0.00787131966609862	1.0	1.0	1.0	0.0	0.0	0.0
100.0	"Indochina revolt"	"Vietnam"	1945.0	1954.0	"French occupation"	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	3379.0	6000.0	2.2058823529411765E-4	1.0	0.0		0.0	0.0	0.0
156.0	"North Vietnam (National Liberation Front)"	"Vietnam"	1960.0	1975.0	"government of South Vietnam"	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	5598.0	40000.0	8.316008316008316E-4	1.0	1.0		0.0	1.0	1.0
242.0	"West Papua rebels"	"West Papua"	1965.0	1978.0	"Indonesian occupation"	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	4645.0	10000.0	6.802721088435374E-5	1.0	0.0		1.0	0.0	0.0
242.0	"West Papua self-determination struggle"	"West Papua"	1979.0	2014.0	"Indonesian occupation"	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	12783.0	10000.0	3.7481964615676055E-5	1.0	0.0	1.0	1.0	0.0	0.0
243.0	"Western Sahara Freedom Movement (POLISARIO)"	"Western Sahara"	1975.0	1989.0	"Moroccan occupation"	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	5053.0	1500.0	6.224066390041494E-5	0.0	1.0		0.0	0.0	0.0
340.0	"Renewed Western Sahara Independence Protests"	"Western Sahara"	2010.0	2014.0	"Moroccan Government"	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1392.0	50000.0	0.0013815282216512828	1.0	0.0	1.0	1.0	1.0	1.0
246.0	"Yemeni insurgency"	"Yemen"	1955.0	1957.0	"British and Aden administration"	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	988.0	1500.0	2.728220163729586E-4	1.0	0.0		0.0	0.0	0.0
79.0	"FLOSY, NLF in Aden"	"Yemen"	1963.0	1967.0	"UK occupation"	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1737.0	27000.0	0.004005468205854363	1.0	0.0		1.0	0.0	0.0
389.0	"NDF"	"Yemen"	1979.0	1982.0	"Government of Yemen"	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1245.0	3000.0	3.4489482087542584E-4	1.0	0.0		0.0	0.0	0.0
258.0	"Al-Houthi Rebellion"	"Yemen"	2004.0	2014.0	"Yemen government"	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	3857.0	100000.0	0.0037152337251678885	1.0	1.0	0.0	1.0	1.0	1.0
256.0	"South Yemen Secessionist Movement"	"Yemen"	2007.0	2014.0	"Government"	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	2522.0	300000.0	0.0114301707816107	1.0	1.0	1.0	1.0	0.0	0.0
341.0	"Al Qaeda in the Arabian Peninsula"	"Yemen"	2009.0	2014.0	"Yemen government"	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1475.0	1000.0	3.458378620801373E-5	1.0	0.0		1.0	0.0	1.0
316.0	"Anti Ali Adduallah Saleh Campaign"	"Yemen"	2011.0	2012.0	"Government (Saleh Regime)"	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	407.0	100000.0	0.004014457023210266	1.0	1.0	1.0	1.0	0.0	0.0
244.0	"Yahya Family revolt"	"Yemen Arab Republic"	1948.0	1948.0	"countercoup"	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	32.0	2000.0	4.749465685110425E-4	0.0	0.0		0.0	0.0	0.0
184.0	"Royalists"	"Yemen Arab Republic"	1962.0	1969.0	"al-Sallal regime"	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2484.0	220000.0	0.03152695805696491	1.0	0.0		0.0	1.0	1.0
245.0	"leftists"	"Yemen People's Republic"	1986.0	1986.0	"Ali Nasir regime"	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	16.0	10000.0	9.174311926605505E-4	1.0	1.0		0.0	0.0	0.0
247.0	"student protests"	"Yugoslavia"	1968.0	1968.0	"Communist regime"	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	29.0	10000.0	0.0011452917057974666	0.0	0.0	0.0	0.0	1.0	0.0
60.0	"Croatian nationalists"	"Yugoslavia"	1970.0	1971.0	"Yugoslav government"	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	425.0	10000.0	0.001112681227955003	1.0	0.0	0.0	0.0	1.0	0.0
120.0	"Kosovo Albanian nationalist movement"	"Yugoslavia"	1981.0	1981.0	"Yugoslav government"	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	247.0	7000.0	7.057163020465773E-4	1.0	0.0	0.0	0.0	1.0	0.0
119.0	"Kosovo Albanian"	"Yugoslavia"	1988.0	1998.0	"Serbian rule"	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	3390.0	10000.0	9.433962264150943E-4	1.0	0.0	1.0	0.0	0.0	1.0
61.0	"Croats"	"Yugoslavia"	1991.0	1992.0	"Serb government"	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	245.0	12500.0	0.0011904761904761906	1.0	0.0		1.0	0.0	0.0
116.0	"Katanga-led leftists"	"Zaire/DRC"	1960.0	1965.0	"secession from DRC"	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1901.0	10000.0	5.376344086021505E-4	1.0	0.0		1.0	0.0	1.0
78.0	"FLNC"	"Zaire/DRC"	1977.0	1978.0	"DRC/Zaire regime"	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	293.0	4000.0	1.509433962264151E-4	1.0	0.0		0.0	0.0	0.0
189.0	"Sacred Union"	"Zaire/DRC"	1991.0	1993.0	"Mobutu regime"	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	864.0	1000.0	2.575089944672905E-5	1.0	0.0		1.0	0.0	0.0
249.0	"Zambian independence movement"	"Zambia"	1961.0	1963.0	"British rule"	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	913.0	1000000.0	0.28506271379703535	0.0	1.0	0.0	0.0	0.0	0.0
248.0	"Zambia anti-single party rule"	"Zambia"	1990.0	1991.0	"One-party rule"	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	488.0	23000.0	0.0027913529226436004	1.0	0.0	0.0	1.0	0.0	0.0
12.0	"anti-Chiluba campaign"	"Zambia"	2001.0	2001.0	"Chiluba regime"	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	213.0	3000.0	2.771586617855947E-4	0.0	0.0	0.0	0.0	0.0	0.0
250.0	"Zimbabwe African People's Union"	"Zimbabwe"	1972.0	1979.0	"Smith/Muzorena regime"	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2556.0	1000.0	1.4519832057814487E-4	1.0	0.0		0.0	1.0	0.0
161.0	"PF-ZAPU guerillas"	"Zimbabwe"	1983.0	1987.0	"Mugabe regime"	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1821.0	5000.0	5.424650893879399E-4	1.0	0.0		0.0	0.0	0.0
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
	""	""			""																			
