keyword_id,name
2281,mistake in person
3616,college
3836,success
10329,wealth
1192,sweden
1415,small town
3691,forbidden love
6437,toilet
9833,lesbian relationship
10768,lesbian
11870,teen movie
18425,teenage love
158718,lgbt
163037,lgbt teen
190116,school life
3177,fan
10084,rescue
10229,singer
14735,motorcycle
14736,motorcycle gang
1482,trainer
4613,training
4769,supernatural powers
6270,high school
12564,werewolf
13130,teenager
744,madrid
1332,cheating
10229,singer
10707,mother daughter relationship
894,depression
1647,sadness
2483,nudity
9957,loneliness
10768,lesbian
13043,dating
13130,teenager
13149,pregnancy
14534,relationship
40895,illness
173431,tarot
6162,past
8099,sioux
10322,native american
18525,fbi agent
155805,native american reservation
3607,hold-up robbery
8233,cops
10889,counterfeit
12670,los angeles
41249,secret service
65,holiday
15363,bank robbery
207317,christmas
1824,self-destruction
4280,mental breakdown
5091,kiss
5836,self-inflicted injury
6846,borderline personality disorder
9016,femme fatale
90,paris
490,philosophy
549,prostitute
1667,pimp
11322,female protagonist
13059,prostitution
18091,free will
157217,woman smoking
170710,pinball machine
177370,rule of law
378,prison
572,sex
616,witch
922,hotel room
1556,texas
1872,loss of father
1926,car journey
2411,new orleans
2708,hitman
2709,snake skin jacket
2710,fairy
9826,murder
9844,car crash
10685,escape
10707,mother daughter relationship
13132,pistol
14819,violence
15127,killer
15363,bank robbery
33885,car
160488,hoodlum
616,witch
715,chocolate
2161,mouse
2401,grandmother grandson relationship
154999,bald
616,witch
41393,new england
2671,heroin
3391,drug smuggle
5964,chinese mafia
8015,cop
8559,china town
897,rap music
1326,infidelity
3016,security camera
6203,loss
8207,crook
9740,sociopath
9748,revenge
9854,artifact
11314,f word
12425,racism
15009,criminal
15291,on the road
18034,desert
41180,security guard
155419,shoplifting
160362,screwball
163975,reckless driving
167043,road movie
167541,buddy comedy
167982,unlikely friendship
168736,carjacker
168750,advertising executive
168763,suv
179430,aftercreditsstinger
1809,rio de janeiro
2687,fiancé
3800,airplane
4344,musical
4345,tap dancing
13143,beautiful  woman
156764,pre-code
171346,bandleader
191602,dance band
200282,chorus girls
237353,production number
246,dancing
3588,navy
4344,musical
41599,sailor
736,journalist
2336,ladykiller
3248,gigolo
3456,sex therapy
3486,fashion journal
388,scotland
392,england
2011,queen
7537,tudors
11670,mary queen of scots
13129,execution
41022,protestant
161207,catholicism
208244,16th century
90,paris
1346,dance performance
4344,musical
155791,american football player
818,based on novel
1700,massachusetts
9914,slice of life
156928,tomboy
207416,concord
4344,musical
10106,ballroom dancing
12392,best friend
13142,gangster
167812,grapefruit
497,shakespeare
2783,family's daily life
5628,broker
392,england
2526,human animal relationship
2673,horse
154867,jockey
207973,afi
536,israel
1691,dance
2974,jesus christ
3571,crucifixion
4344,musical
9593,judas
155482,rock opera
879,brain tumor
279,usa
378,prison
526,rebel
1563,prisoner
2467,difficult childhood
2646,bird
3859,alcatraz
4474,ornithology
5565,biography
11267,solitary confinement
33808,warden
1321,gold
3441,sentence
4414,adventure
4542,gold rush
5967,peru
5968,amazon
6206,float
6255,insanity
18266,south america
208244,16th century
208358,conquest
209966,new german cinema
215162,indigenous peoples
228691,conquistador
240,underdog
1299,monster
3258,beauty
3259,rose
5600,daughter
529,ku klux klan
531,southern usa
1627,patriotism
6092,army
154802,silent film
478,china
181962,labor camp
188512,prison camp
208611,1950s
10483,eccentric
10937,memory
11209,middle aged woman
14742,psychic
612,hotel
1453,amnesia
10092,mystery
34094,extramarital affair
388,scotland
497,shakespeare
502,ambush
797,showdown
2011,queen
4152,kingdom
9826,murder
10141,battlefield
10614,tragedy
14819,violence
18543,combat
33720,guilt
41151,throne
175245,sword duel
192913,warrior
1556,texas
3851,dangerous
7658,kansas
9656,cattle drive
9748,revenge
15225,cattle
185927,adopted child
208505,cattle empire
4280,mental breakdown
11510,unfaithfulness
549,prostitute
1459,marriage proposal
1508,new mexico
1859,arizona
3256,infant
10718,fugitive
13005,doctor
18034,desert
33600,stagecoach
155291,cowboy
156104,stranger
162722,indian attack
184692,cowboys and indians
188907,street shootout
188924,outlaw gang
196630,ostracism
219945,calvary
234193,drunkard
234253,outcasts
2619,suspicion of murder
3839,unskillfulness
159550,pink panther
392,england
616,witch
1938,sword
3363,hypnosis
5090,fool
582,san francisco
612,hotel
703,detective
818,based on novel
822,airport
4009,witness protection
4508,principal witness 
6083,politician
9937,suspense
10291,organized crime
11612,hospital
11728,burglary
12371,gunfight
14601,explosion
15483,car chase
155453,gritty
156179,coroner
175208,mob hit
226581,ford mustang
226582,dodge charger
5739,waterfall
154802,silent film
189397,country girl
208315,fake wedding
531,southern usa
1824,self-destruction
2038,love of one's life
2411,new orleans
3134,louisiana
5936,yellow fever
11322,female protagonist
17995,epidemic
156501,pride
174960,vanity
176219,southern belle
90,paris
254,france
378,prison
394,gypsy
818,based on novel
2638,cathedral
9826,murder
9995,bell
13006,torture
14765,church
157943,hunchback
163138,notre dame cathedral
170383,disfigurement
170578,bell ringing
173977,torment
208666,dignity
276,philadelphia
4344,musical
6415,stage show
14530,director
15142,broken ankle
33926,chorus line
41316,pet dog
156028,broadway
163533,fainting
164623,chorus girl
165168,opening night
165171,crutch
165172,theatrical backer
165177,eviction
165184,show producer
165185,chorine
165186,plaster cast
165190,show must go on
165193,financial crisis
165194,sock on the jaw
9799,romantic comedy
6946,blonde
8438,job
9935,travel
13072,falling in love
196682,rich man
727,country music
6165,historical figure
10232,fame
208611,1950s
248,date
3298,hallucination
5614,idol
5999,advice
6664,make a match
13043,dating
155278,feet
162846,ghost
175357,neurotic
207449,humphrey bogart
6635,hypochondriac
13005,doctor
14636,india
14744,english
188719,magistrate
207876,1920s
231027,mosque
1161,brazil
6027,music
12649,samba
155428,trolley
185343,based on myths or folklore
220511,carnaval
6377,sheik
9887,surrealism
14558,bathtub
548,countryside
1014,loss of lover
6145,right and justice
54324,patriot
1992,professor
3616,college
4129,widow
6075,sport
190797,marx brothers
818,based on novel
2139,russia
6038,marriage
9673,love
13008,train
520,chicago
736,journalist
918,newspaper
1459,marriage proposal
4602,stress
4604,father-in-law
155744,newspaper man
162758,singles bar
158688,rainbow
158690,clay
158692,wool
158697,installation
158699,nova scotia canada
770,scotland yard
1815,atomic bomb
83,saving the world
2763,human vs nature
2765,fungus spores   
2964,future
3800,airplane
4458,post-apocalyptic
6091,war
9794,toxic
13141,based on manga
15174,ecology
158091,giant insect
179431,duringcreditsstinger
210024,anime
1546,ambulance
1605,new love
4585,plastic surgery
11612,hospital
13005,doctor
5343,molotow cocktail
172496,health food
172497,speech impediment
172504,reverend
172505,ice sculpture
172507,miranda warning
172509,orange county california
172512,female police commissioner
172514,homage
172517,yugo
4280,mental breakdown
157634,parasite
178665,mayhem
223198,uninvited guest
339,submarine
387,california
1956,world war ii
2770,war ship
3365,pearl harbor
8201,satire
12670,los angeles
236316,anarchic comedy
409,africa
158217,colonialism
187196,french colonialism
208466,german colonialism
703,detective
9826,murder
10410,conspiracy
14765,church
18396,catholic
163531,albino
1562,hostage
1930,kidnapping
15483,car chase
1419,gun
3776,officer
5319,pub
5331,village
10392,mute
1326,infidelity
1523,obsession
1992,professor
3182,seduction
8095,oxford
13063,car accident
155697,aristocrat
173977,torment
187844,flashback
156096,butterfly
9826,murder
11039,giallo
12193,reporter
14536,crime
14742,psychic
14743,pianist
14744,english
197619,foreign
233450,proto-slasher
321,terror
1808,lover (female)
3152,planned murder
4183,wife
8181,swimming pool
9937,suspense
10508,teacher
11541,surprise ending
11869,mistress
155790,private detective
155845,french noir
179359,boys' boarding school
181203,headmaster
199850,philanderer
5600,daughter
8910,kobold
9408,kleeblatt
9409,north dakota
9826,murder
10310,leprechaun
9882,space
33465,parallel world
156791,alternate world
210024,anime
12564,werewolf
1157,wife husband relationship
6038,marriage
10909,lawyer
12990,singing
33519,courtroom
49950,prosecutor
159451,subway station
167812,grapefruit
207883,1940s
207973,afi
2884,asylum
3562,time bomb
229591,who are the crazy ones?
818,based on novel
1731,writing
3298,hallucination
10183,independent film
13028,writer
15037,bug
156117,illegal drugs
158120,exterminator
205781,beat generation
230644,lynchian
1601,war on drugs
10073,documentary
10776,marijuana
10183,independent film
3688,strip club
11578,mobster
210386,man on the run
5978,progress
6091,war
14760,scientist
40847,near future
131,italy
736,journalist
14818,model
4480,business man
13088,summer
191206,former flame
2199,opera
190797,marx brothers
9882,space
161176,space opera
209714,3d
487,cairo
1743,journey in the past
8361,hypnose
9826,murder
9937,suspense
10183,independent film
15090,police officer
10291,organized crime
14743,pianist
155845,french noir
30,individual
90,paris
367,shyness
596,adultery
612,hotel
703,detective
725,lovesickness
906,job-hopping
922,hotel room
970,parent child relationship
1406,night watchman
1407,montmartre
1408,shoe seller
1411,brothel
1735,amateur detective
4826,repair
5245,cinémathèque française
5246,students' movement
5742,balzac
6092,army
7879,secret love
34094,extramarital affair
164889,eiffel tower paris
214991,may 68
585,casino
4367,jinx
4671,bad luck
14512,new york city
182794,halloween costume
182800,ice cream parlor
182804,home renovation
15479,fashion
166241,performance art
34079,death
158558,disabled
158567,burn victim
158569,missing limb
158572,adoptive
242,new york
246,dancing
898,hip-hop
1566,dream
1691,dance
1936,blackmail
2539,harassment
3658,career
4697,video
10508,teacher
12094,business
15246,sabotage
33934,choreographer
156801,club
189920,harlem
208498,youth center
233,japan
1327,war crimes
1335,sense of guilt
1400,swordplay
1402,general
1462,samurai
1543,war veteran
1908,katana
1938,sword
2001,arms deal
2156,homeland
2280,emperor
2568,language barrier
2796,self-discovery
2802,mountain village
2905,foreign legion
3070,mercenary
3072,campaign
3073,commercial agreement
3074,insurgence
3077,leader
3078,war strategy
3080,gettysburg
4549,loss of husband
10089,slaughter
13065,soldier
33457,alcoholic
33564,u.s. soldier
170007,japanese army
207928,19th century
220492,war trauma
291,circus
494,father son relationship
616,witch
1357,fish
1495,fishing
2038,love of one's life
2517,leech
3206,story teller
4073,apoplectic stroke
4120,fair
5938,mermaid
10163,cancer
14534,relationship
14751,youth
156192,gentle giant
187056,woman director
965,age difference
2336,ladykiller
187056,woman director
572,sex
733,dancer
779,martial arts
1650,cook
6593,stripper
9673,love
10624,bully
12396,hollywood
15016,twins
187844,flashback
207673,freak
207716,actor
208513,anxiety
208514,conjoined
208515,siamese
437,painter
5565,biography
5918,painting
13097,maid
603,elves
606,orcs
609,middle-earth (tolkien)
818,based on novel
3301,suspicion
3930,bravery
6091,war
9812,honor
11173,troll
14707,brutality
14819,violence
162846,ghost
173700,end of trilogy
207372,quest
234213,sword and sorcery
171452,faculty
171453,art history
171459,rowing
171461,school nurse
171468,femininity
171469,teacher hero
171473,womens issues
293,female nudity
392,england
2863,mannequin
8097,leukemia
8098,calendar
2956,vietnam
6078,politics
6091,war
170457,lesson
181549,secretary of defense
181554,lyndon johnson
181557,anti war protest
181558,cuban missile crisis
181559,dominoes
181560,cabinet position
181564,armed forces
181565,spin doctor
181566,self immolation
181579,auto industry
10183,independent film
582,san francisco
2356,immigrant
6095,house
68642,intimidation
178656,iranian
293,female nudity
549,prostitute
570,rape
739,sexual abuse
1333,desperation
2122,death penalty
2669,motel
3489,job interview
9672,based on true story
9826,murder
10085,betrayal
10714,serial killer
12987,poverty
13059,prostitution
34265,heartbreak
41329,mental illness
187056,woman director
233021,ugly
4498,big family
183126,new job
183133,aspiring actor
183141,smart kid
1014,loss of lover
1465,loss of family
1806,deserter
1872,loss of father
2038,love of one's life
530,prophecy
5721,engineer
14760,scientist
33626,millionaire
334,flying
2434,liberation
2710,fairy
4332,peter pan
4418,pirate gang
5938,mermaid
4118,ballet dancer
10183,independent film
10551,ballet
1956,world war ii
2526,human animal relationship
2673,horse
4515,northern africa
18034,desert
156395,imax
230873,animal lead
9673,love
10183,independent film
187056,woman director
572,sex
1438,office
1664,eroticism
1817,orgy
2849,key
3182,seduction
12420,unsimulated sex
224663,new french extremism
110,venice
220,berlin
840,usa president
1568,undercover
3530,prague
9799,romantic comedy
9935,travel
170682,lying
206298,young adult
208633,secret service agent
218182,overprotective father
17985,birth
160946,expectant mother
162225,fatherhood
184499,baby born
187056,woman director
378,prison
5707,childhood trauma
9693,female killer
9826,murder
10041,dysfunctional family
33841,incest
187056,woman director
966,beach
2676,honeymoon
3582,bride
3817,chance
4999,risk
6192,relation
9398,long island
9799,romantic comedy
10267,comedy
10503,scuba diving
11510,unfaithfulness
12670,los angeles
15478,art gallery
33940,dance class
165301,opposites attract
167861,caribbean
169276,commitment
173497,dance club
175357,neurotic
188645,bagpipes
190084,chance encounter
226219,insurance risk manager
1595,ex-girlfriend
2231,drug dealer
10726,gang
14735,motorcycle
1321,gold
3330,pizza delivery
10183,independent film
9398,long island
9986,crush
10329,wealth
33626,millionaire
4328,costume
8029,drama
9748,revenge
642,robbery
1653,explosive
3607,hold-up robbery
9778,exploding building
9937,suspense
3089,oscar award
6270,high school
13130,teenager
212,london england
254,france
572,sex
6562,celebrity
9673,love
18293,chef
787,mississippi
9748,revenge
34139,railroad
10092,mystery
534,mexico
642,robbery
770,scotland yard
10051,heist
13008,train
208992,1960s
6149,police
10988,based on tv series
578,rock and roll
837,show business
2570,rock star
5540,heavy metal
9826,murder
155790,private detective
65,holiday
818,based on novel
1808,lover (female)
2853,mediterranean
5600,daughter
9813,french riviera
156902,assistant district attorney
428,nurse
1543,war veteran
2564,wheelchair
5859,paralysis
8181,swimming pool
11612,hospital
13005,doctor
160910,xenophobia
949,terrorist
3800,airplane
4245,hijacking
9094,womanizer
11061,debt
161545,alcoholic father
10183,independent film
520,chicago
1812,fbi
3149,gangster boss
160488,hoodlum
209849,american mafia
378,prison
428,nurse
1299,monster
1706,experiment
2483,nudity
2885,prison cell
4005,human experimentation
4188,revitalization
6255,insanity
9663,sequel
10125,mad scientist
10292,gore
10308,h.p. lovecraft
10327,undead
12377,zombie
13005,doctor
14819,violence
15234,convict
33977,medical experiment
34117,cult film
157444,dismemberment
168859,hypodermic needle
183435,bloodbath
226430,re-animation
226431,sadistic warden
10183,independent film
931,jealousy
5283,hells angels
9826,murder
10726,gang
14735,motorcycle
14819,violence
1629,morocco
5648,theodore roosevelt
90,paris
494,father son relationship
558,city portrait
730,factory worker
970,parent child relationship
1382,factory
2100,new building
2102,brother-in-law
2384,modernity
9844,car crash
14632,suburb
15162,dog
17997,housekeeper
818,based on novel
158054,spring break
848,double life
155489,classic horror
156033,jekyll and hyde
65,holiday
240,underdog
612,hotel
966,beach
1416,jazz
1488,tennis
2404,masked ball
3203,pilot
3568,lone wolf
4025,brittany
7189,pipe
13008,train
13088,summer
15237,alcohol abuse
163405,aerobics
75,gunslinger
1502,marshal
1582,saloon
5074,wyatt earp
9550,doc holliday
9748,revenge
9897,rifle
158274,double barreled shotgun
206576,death of girlfriend
219366,ok corral
9799,romantic comedy
1316,captain
4653,french
9673,love
9799,romantic comedy
14638,american
157897,war bride
6038,marriage
15160,divorce
3588,navy
33482,war hero
1495,fishing
2041,island
2652,nazis
9904,french resistance
10229,singer
33457,alcoholic
155797,hemingway
156063,expatriate
159520,martinique
188947,sidekick
195402,film noir
378,prison
642,robbery
7281,shooting
10562,on the run
155462,little dog
582,san francisco
1023,fire escape
4585,plastic surgery
7118,escapee convict
9777,escape from prison
9937,suspense
155428,trolley
155440,hitchcockian
190629,crime wave
195402,film noir
207883,1940s
1582,saloon
1679,arbitrary law
2284,horseback riding
14604,theft
15108,justice
34117,cult film
157136,lynching
160799,posse
188922,cattle rustling
207928,19th century
11546,hitchhiker
156165,trucker
195402,film noir
6977,bigamy
128,love triangle
10048,unrequited love
2231,drug dealer
10776,marijuana
11487,midnight movie
351,poison
5823,jazz club
13005,doctor
13124,scream
13125,sadist
195402,film noir
12096,hair
4613,training
6075,sport
33610,gym
161338,bodybuilding competition
642,robbery
703,detective
974,bank
1562,hostage
1621,robber
6149,police
9016,femme fatale
9672,based on true story
9727,thief
10481,tension
11169,missing girl
14604,theft
15090,police officer
15167,police detective
15363,bank robbery
33699,policeman
197434,team of criminals
207268,neo-noir
187056,woman director
572,sex
3182,seduction
5451,comic book
9820,alternate dimension
161919,adult animation
202399,cartoonist
209220,live action and animation
470,spy
11931,spoof
179430,aftercreditsstinger
207209,matt helm
18396,catholic
34124,mother superior
193017,nuns
818,based on novel
14636,india
34094,extramarital affair
2658,new zealand
291,circus
378,prison
930,in love with enemy
1002,authority
1365,harley davidson
1647,sadness
1669,wave
3737,dying and death
3758,appearance
3927,rage and hate
6059,unsociability
9457,single
9748,revenge
167043,road movie
4424,pain
5927,violence against women
6297,japanese mafia
6670,piercing
7089,dominatrix
10292,gore
14964,drug
15016,twins
18086,disembowelment
40884,blade
157707,masochist
157714,sadistic torture
157716,predator turns victim
236316,anarchic comedy
1475,telepathy
4049,decoy
4458,post-apocalyptic
4565,dystopia
163045,impregnation
237345,movie producer
4518,postwar period
163755,polish
560,oxygen
1432,nasa
2215,hurricane
14626,astronaut
204004,orbit
3036,bible
172792,reference to god
231209,king david
2652,nazis
162715,ruins
166451,warsaw uprising
184152,traveling through a sewer
293,female nudity
2398,narration
190019,dominican republic
279,usa
2487,naivety
3010,intolerance
5314,mill
6038,marriage
13027,wedding
14546,massacre
41022,protestant
154802,silent film
171366,multiple storylines
188618,reformer
192032,saved from hanging
223595,jesus
293,female nudity
1299,monster
2483,nudity
11034,b movie
12551,nuclear bomb
14829,strangulation
15127,killer
220011,nuclear testing
2041,island
4079,lighthouse
391,flying car
2486,fantasy
7313,oldtimer
2011,queen
3434,thailand
4278,invasion
612,hotel
167615,hotel suite
822,airport
9935,travel
14512,new york city
708,runaway
10183,independent film
14964,drug
10990,three stooges
2081,department store
12193,reporter
154802,silent film
163098,newspaper reporter
167888,hot dog
1453,amnesia
2362,chaos theory
2583,blackout
4379,time travel
187844,flashback
6562,celebrity
9799,romantic comedy
10556,male female relationship
162262,movie star
2820,wound
4560,mountaineer
5967,peru
6075,sport
7330,glacier
8624,climbing
10084,rescue
10794,snow
209455,cordillera huayhuash
612,hotel
642,robbery
818,based on novel
934,judge
1668,hawaii
1936,blackmail
3182,seduction
3342,yacht
5739,waterfall
6147,delinquency
8430,safe
8627,stolen money
9758,deception
13078,skinny dipping
15156,cell phone
33456,double cross
34145,beach house
155552,elmore leonard
184302,scheming
226435,yellow bikini
1328,secret
4394,test
10873,school
12105,student
12361,hacking
198955,exams
898,hip-hop
1346,dance performance
1691,dance
1974,breakdance
4344,musical
237,gay
1862,coming out
11001,religion
156166,mormon
10601,blaxploitation
15363,bank robbery
2070,olympic games
6075,sport
6483,ice hockey
169213,milwaukee wisconsin
169214,st. paul minnesota
169215,gas rationing
169220,lake placid new york
179430,aftercreditsstinger
179431,duringcreditsstinger
90,paris
128,love triangle
255,male nudity
293,female nudity
572,sex
612,hotel
738,sexuality
1389,cinephilia
1439,flat
2069,bathing
2187,riot
2201,first time
5246,students' movement
9986,crush
14638,american
15016,twins
33632,apartment
33841,incest
1299,monster
1852,mutant
4062,skeleton
4862,alien life-form
156810,science
931,jealousy
155790,private detective
242,new york
924,italian
1552,subway
6149,police
9713,friends
161307,bronx
128,love triangle
293,female nudity
10180,homosexuality
242,new york
10601,blaxploitation
11578,mobster
14964,drug
199029,dealer
703,detective
2394,ghetto
13008,train
155490,disco
395,gambling
3363,hypnosis
10594,money
10601,blaxploitation
10726,gang
14765,church
395,gambling
642,robbery
2394,ghetto
3230,male friendship
4258,lottery
10616,urban
12532,african american
242,new york
14536,crime
15234,convict
2430,hiding place
3012,court case
6149,police
7856,racist
33461,diamond
3133,vampire
10601,blaxploitation
155493,campy
3133,vampire
9663,sequel
155493,campy
207775,blacksploitation
197951,time of war
199910,riveter
2394,ghetto
2708,hitman
2987,gang war
6956,treasure hunt
9748,revenge
9826,murder
10726,gang
11363,arson
11733,drug dealing
13142,gangster
14601,explosion
41352,drug overdose
171043,st. louis
213764,abandoned factory
1332,cheating
10041,dysfunctional family
10049,teen angst
11696,underage drinking
11925,domestic violence
34130,makeover
41352,drug overdose
41355,teacher student relationship
156196,street life
158020,movie theater
175233,razor blade
176780,tattoo shop
178444,peer pressure
178448,shoe store
178452,overachiever
178471,reference to jack black
178474,flunking out of school
178475,promiscuous mother
178482,glue sniffing
187056,woman director
10183,independent film
2483,nudity
9748,revenge
41599,sailor
215693,the sea
660,monte carlo
6148,court
34112,wig
4924,insane asylum
9786,burned alive
207317,christmas
209474,holidays
1010,bar
1443,clerk
2043,lion
7312,road trip
208321,absent minded
208322,pontiac
539,middle east
2898,armor
3278,kgb
4394,test
4966,error
5721,engineer
6092,army
563,deja vu
1453,amnesia
1668,hawaii
2336,ladykiller
9799,romantic comedy
1338,bachelor
3451,housewife
3914,kitchen
9070,beobachtung
9071,hochsitz
90,paris
494,father son relationship
549,prostitute
642,robbery
725,lovesickness
789,muslim
811,dialogue
835,jewry
1571,return
1847,istanbul
1872,loss of father
1975,arabian
2062,restart
2156,homeland
2201,first time
2206,piggy bank
2392,koran
2393,adoption
3737,dying and death
6054,friendship
7950,grocer
9844,car crash
9986,crush
208349,child
582,san francisco
622,bet
1977,denver
6149,police
8574,auto-tuning
255,male nudity
1454,treasure
2343,magic
3998,palace
4895,flying carpet
5894,bagdad
6399,rope
7376,princess
9727,thief
11707,suitor
18118,disguise
33673,apple
1739,holocaust
1956,world war ii
2913,diary
5565,biography
6091,war
11508,jewish
14659,girl
18035,family
189422,nazi occupation
924,italian
977,cat
3307,surreal
6027,music
9755,parody
12616,dinosaur
18379,bee
163402,creation
207567,satyr
417,corruption
6078,politics
6084,political party
33501,political
190225,prefeito
190226,prefeitura
570,rape
572,sex
1930,kidnapping
2483,nudity
3070,mercenary
3071,prince
3098,castle
9725,sword fight
10085,betrayal
10093,priest
13065,soldier
13072,falling in love
14643,battle
161257,medieval
177998,nobility
179870,black death
208005,statue
236501,science vs superstition
409,africa
483,riddle
1454,treasure
4414,adventure
6956,treasure hunt
10941,disappearance
41586,archaeologist
184134,archeology 
191439,allan quatermain
12988,pirate
520,chicago
1812,fbi
6220,mafia boss
13142,gangster
206544,bomb attack
2504,world war i
10508,teacher
10644,melodrama
10873,school
179359,boys' boarding school
181203,headmaster
185413,boys' school
334,flying
14964,drug
5565,biography
6075,sport
2570,rock star
3975,spotlight
6270,high school
8508,party
9823,rivalry
187056,woman director
216919,boys
90,paris
220,berlin
567,alcohol
572,sex
2483,nudity
4414,adventure
7868,pen pals
9935,travel
10031,nudism
10776,marijuana
13130,teenager
179431,duringcreditsstinger
186,christianity
835,jewry
1405,roman empire
2974,jesus christ
3032,suffering
3033,apostle
3034,last supper
3035,roman
3036,bible
10364,mission
13006,torture
2041,island
3544,machete
9767,beautiful woman
10714,serial killer
217324,murder hunt
1691,dance
7795,reicher amerikaner
7937,cuban revolution
9736,little boy
13072,falling in love
5598,tel aviv
211,bureaucracy
292,berlin wall
318,police state
732,coma
936,loss of mother
1157,wife husband relationship
1627,patriotism
1772,german democratic republic
1773,socialism
1774,news broadcast
1872,loss of father
3461,lenin
9457,single
13091, 
229388,filmes contra o comunismo
643,horse race
2673,horse
3525,racehorse
167715,informant
167724,jumping from a rooftop
167726,surveillance footage
10093,priest
14744,english
161257,medieval
428,nurse
572,sex
718,confession
1566,dream
2483,nudity
3713,chase
10085,betrayal
11221,blood
13004,medical
14781,patient
14819,violence
155625,silence
159313,psychiatry
166989,submerged
198914,institution
203800,persona
232946,reflexive cinema
1411,brothel
233,japan
10202,treason
159094,air base
195402,film noir
208540,war criminal
74,germany
236,suicide
291,circus
9937,suspense
254,france
351,poison
13005,doctor
18453,gossip
171556,social outcast
189868,rumor
208591,abortion
1721,fight
5750,zeitgeist unknown
5751,mccarthy era
6054,friendship
6078,politics
9450,front
166329,film industry
173644,communism
194595,mccarthyism
208611,1950s
2106,cold war
3430,pickpocket
155436,classic noir
10183,independent film
497,shakespeare
704,adolescence
4411,sexism
6270,high school
12090,cross dressing
13130,teenager
155722,teen comedy
187056,woman director
798,sheriff
10275,house party
10958,man hunt
11242,junkyard
11558,jump from train
12414,escaped convict
15237,alcohol abuse
158449,hatred
170450,lynch mob
186923,oil baron
188991,drunkenness
2024,wisconsin
212,london england
642,robbery
2492,bank robber
4553,black humor
6149,police
10123,dark comedy
10183,independent film
13068,impostor
14856,informer
33699,policeman
206087,crooks disguised as cops
212,london england
591,cia
188178,teenage hero
213102,teen spy
214596,cia agent
2727,porn actor
5593,pornographic video
6270,high school
6275,school party
6946,blonde
222174,girl next door
567,alcohol
596,adultery
703,detective
787,mississippi
931,jealousy
1533,isolation
2340,paranoia
2669,motel
2872,window
3030,nightmare
3344,letter
3598,ax
5585,notebook
6149,police
9826,murder
10092,mystery
11363,arson
13028,writer
15160,divorce
4289,secret agent
6078,politics
9145,dubai
33625,illegal prostitution
169663,haifa israel
128,love triangle
236,suicide
380,brother brother relationship
817,bookshop
892,glasgow
893,irony
894,depression
895,optimism
1252,suicide attempt
1490,cleaning lady
2643,dead wish
3737,dying and death
6059,unsociability
9457,single
10163,cancer
11612,hospital
15106,psychiatrist
187056,woman director
4358,shenanigan
6464,uncle
5572,fistfight
6149,police
7558,life-saver
8015,cop
12990,singing
14828,city
1415,small town
3692,scandal
41393,new england
187056,woman director
5650,feral child
166995,wild man
192928,raised by dogs
972,refugee
1583,mass murder
1912,habor
1926,car journey
2081,department store
2583,blackout
2776,bus ride
3725,pregnancy and birth
3737,dying and death
4197,bite
4277,to shoot dead
4376,lorry
4531,munition
4682,basement garage
5369,guard
12377,zombie
15162,dog
33885,car
179431,duringcreditsstinger
563,deja vu
802,regret
931,jealousy
1453,amnesia
1566,dream
1604,operation
5625,relationship problems
9673,love
10937,memory
12400,brainwashing
14534,relationship
34265,heartbreak
157171,nonlinear timeline
204374,love story
224279,bittersweet
240,underdog
1942,strangeness
3655,special capabilities
4654,undercover agent
5340,investigation
5422,special unit
6719,montreal
10714,serial killer
221412,colleague
516,child abuse
7094,pflegen
9937,suspense
9950,thriller
10183,independent film
240,underdog
1420,gas station
2401,grandmother grandson relationship
2415,idiot
5468,monotony
5746,iceland
5747,fjord
6257,genius
33457,alcoholic
1873,yuppie
5600,daughter
13056,loss of wife
2409,church choir
2430,hiding place
3700,garbage
179431,duringcreditsstinger
703,detective
1299,monster
6101,engine
10988,based on tv series
15162,dog
570,rape
910,bondage
972,refugee
1262,mountain
1842,village life
1936,blackmail
2355,american dream
2492,bank robber
2802,mountain village
2804,exploitation
2805,rocky mountains
2822,woman martyr
2823,physical work
2826,wanted poster
2827,forced labour
2829,last judgment
2831,slavery
2832,recession
6054,friendship
6149,police
160488,hoodlum
5657,australia
6144,lawlessness
8908,widerstand
10726,gang
156702,capture
4252,black magic
5572,fistfight
9665,cover-up
9715,superhero
11627,paranormal phenomena
12208,narration from grave
15001,demon
156174,occult
174406,combat photography
174413,reanimated corpse
179431,duringcreditsstinger
4932,farm
5543,cow
18165,animal
1308,secret identity
2024,wisconsin
3071,prince
3616,college
3933,modesty
9799,romantic comedy
12105,student
13072,falling in love
187056,woman director
206298,young adult
585,casino
798,sheriff
1526,home
14819,violence
15218,special forces
162380,ex soldier
9826,murder
9840,romance
10183,independent film
14604,theft
1556,texas
3776,officer
8862,uprising
155466,alamo
163127,mexican
603,elves
818,based on novel
2343,magic
2710,fairy
3071,prince
3205,fairy tale
11017,spell
170362,fantasy world
189099,giant
189111,ogre
198780,obedience
208705,fairy godmother
231403,elf
2708,hitman
156168,hole
157367,chained
10183,independent film
18035,family
34079,death
187056,woman director
197919,tbilisi
5756,man-woman relation
8087,horror
11308,painful sex
1160,egypt
2618,miracle
2831,slavery
3038,israeli
6917,epic
11001,religion
11704,judaism
186939,pharaoh
192002,biblical
720,helicopter
1774,news broadcast
3431,materialism
3544,machete
4197,bite
4630,chaos
4632,martial law
4633,state of emergency
4634,rock gang
4884,infection
6092,army
6951,biker
9276,truck
10292,gore
